run_group,run_name,run_dir,run_order,run_mtime,target_name,strategy,gravity,task,trials,strict_success_count,shape_success_count,strict_success_rate,shape_success_rate,stable_fraction,mean_stable_count,mean_failure_count,mean_height_m,mean_rmse_xy_m,mean_drift_m,mean_velocity_inf_norm,candidate_pose_ranker_used_rate,pose_risk_ranker_used_rate,stone_fit_ranker_used_rate,base_support_prior_rate,base_continuity_prior_rate,low_release_search_requested_rate
batch_runs,20260622_autonomous_wall_flywheel_master_v2_c23_strict_4course,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260622_autonomous_wall_flywheel_master_v2_c23_strict_4course,20260622,1782404018.6939325,single_face_wall_4course_v1,statics_wall,moon,single_face_wall_4course_v1|moon,2,0,0,0.0,0.0,0.7777777777777778,10.5,3.0,0.23552302308495954,0.10753694505231293,0.2793547678405464,0.028060952780484864,1.0,1.0,1.0,0.0,0.0,0.0
batch_runs,20260622_autonomous_wall_flywheel_master_v2_c23_flywheel_3to4_collect_exploit_00_seed206263807,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260622_autonomous_wall_flywheel_master_v2_c23_flywheel_3to4_collect_exploit_00_seed206263807,20260622,1782407773.799377,single_face_wall_3course_v1,statics_wall,moon,single_face_wall_3course_v1|moon,1,0,0,0.0,0.0,0.8666666666666667,13.0,2.0,0.29716311564361075,0.25566359245557707,0.0005344458056679754,0.03379343636704324,1.0,1.0,1.0,0.0,0.0,0.0
batch_runs,20260622_autonomous_wall_flywheel_master_v2_c23_flywheel_3to4_collect_exploit_00_seed206263807,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260622_autonomous_wall_flywheel_master_v2_c23_flywheel_3to4_collect_exploit_00_seed206263807,20260622,1782407773.799377,single_face_wall_4course_v1,statics_wall,moon,single_face_wall_4course_v1|moon,1,0,0,0.0,0.0,0.7083333333333334,17.0,7.0,0.3194781795301679,0.1342351919905629,0.16475104781758357,0.07513410131469697,1.0,1.0,1.0,0.0,0.0,0.0
batch_runs,20260622_autonomous_wall_flywheel_master_v2_c23_flywheel_3to4_closed_loop_eval,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260622_autonomous_wall_flywheel_master_v2_c23_flywheel_3to4_closed_loop_eval,20260622,1782417479.193885,single_face_wall_3course_v1,statics_wall,moon,single_face_wall_3course_v1|moon,2,1,1,0.5,0.5,0.9285714285714286,13.0,1.0,0.2563583624262872,0.062451312004440554,0.17630754119013306,0.36469599430930866,1.0,1.0,1.0,0.0,0.0,0.0
batch_runs,20260622_autonomous_wall_flywheel_master_v2_c23_flywheel_3to4_closed_loop_eval,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260622_autonomous_wall_flywheel_master_v2_c23_flywheel_3to4_closed_loop_eval,20260622,1782417479.193885,single_face_wall_4course_v1,statics_wall,moon,single_face_wall_4course_v1|moon,2,0,0,0.0,0.0,0.6666666666666666,10.0,5.0,0.19518190245634712,0.14826892474194217,0.31514179934989767,0.02945846873098386,1.0,1.0,1.0,0.0,0.0,0.0
batch_runs,20260622_autonomous_wall_flywheel_master_v2_c24_strict_4course,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260622_autonomous_wall_flywheel_master_v2_c24_strict_4course,20260622,1782423624.7395105,single_face_wall_4course_v1,statics_wall,moon,single_face_wall_4course_v1|moon,2,0,0,0.0,0.0,0.6764705882352942,11.5,5.5,0.2199854715079918,0.16646301423002702,0.3937372894575512,1.3900754036999947,1.0,1.0,1.0,0.0,0.0,0.0
batch_runs,20260622_autonomous_wall_flywheel_master_v2_c24_flywheel_3to4_collect_exploit_00_seed206264816,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260622_autonomous_wall_flywheel_master_v2_c24_flywheel_3to4_collect_exploit_00_seed206264816,20260622,1782427495.9519823,single_face_wall_3course_v1,statics_wall,moon,single_face_wall_3course_v1|moon,1,0,0,0.0,0.0,0.8,12.0,3.0,0.2775140804770101,0.44725208634955416,0.0011456009290064914,0.03317086105064196,1.0,1.0,1.0,0.0,0.0,0.0
batch_runs,20260622_autonomous_wall_flywheel_master_v2_c24_flywheel_3to4_collect_exploit_00_seed206264816,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260622_autonomous_wall_flywheel_master_v2_c24_flywheel_3to4_collect_exploit_00_seed206264816,20260622,1782427495.9519823,single_face_wall_4course_v1,statics_wall,moon,single_face_wall_4course_v1|moon,1,0,0,0.0,0.0,0.75,18.0,6.0,0.2960956168818848,0.13302255469837002,0.17034975082885037,0.03291184632284211,1.0,1.0,1.0,0.0,0.0,0.0
batch_runs,20260622_autonomous_wall_flywheel_master_v2_c24_flywheel_3to4_closed_loop_eval,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260622_autonomous_wall_flywheel_master_v2_c24_flywheel_3to4_closed_loop_eval,20260622,1782438309.4750946,single_face_wall_3course_v1,statics_wall,moon,single_face_wall_3course_v1|moon,2,2,2,1.0,1.0,1.0,12.5,0.0,0.318446431808607,0.02581180392147203,0.0024901922827992645,0.030738021278532087,1.0,1.0,1.0,0.0,0.0,0.0
batch_runs,20260622_autonomous_wall_flywheel_master_v2_c24_flywheel_3to4_closed_loop_eval,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260622_autonomous_wall_flywheel_master_v2_c24_flywheel_3to4_closed_loop_eval,20260622,1782438309.4750946,single_face_wall_4course_v1,statics_wall,moon,single_face_wall_4course_v1|moon,2,0,0,0.0,0.0,0.5769230769230769,7.5,5.5,0.1545907983982412,0.18840923865638814,0.427580313239036,1.6782199806660423,1.0,1.0,1.0,0.0,0.0,0.0
batch_runs,20260625_c21_low_release_fullprobe_4course_moon_seed206266789_v2,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260625_c21_low_release_fullprobe_4course_moon_seed206266789_v2,20260625,1782439635.5632746,single_face_wall_4course_v1,statics_wall,moon,single_face_wall_4course_v1|moon,1,0,0,0.0,0.0,0.9375,15.0,1.0,0.32851254965273574,0.05487088565090783,0.13370353494089743,2.1225438668124825,1.0,1.0,1.0,0.0,0.0,1.0
batch_runs,20260626_low_release_wall_master_v1_c03_flywheel_3to4_collect_exploit_00_seed206243627,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260626_low_release_wall_master_v1_c03_flywheel_3to4_collect_exploit_00_seed206243627,20260626,1782450535.7896273,single_face_wall_3course_v1,statics_wall,moon,single_face_wall_3course_v1|moon,1,0,0,0.0,0.0,0.8,12.0,3.0,0.2672247418986641,0.13960787988943762,0.3894733006869706,0.9462428086432584,1.0,1.0,1.0,0.0,0.0,1.0
batch_runs,20260626_low_release_wall_master_v1_c03_flywheel_3to4_collect_exploit_00_seed206243627,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260626_low_release_wall_master_v1_c03_flywheel_3to4_collect_exploit_00_seed206243627,20260626,1782450535.7896273,single_face_wall_4course_v1,statics_wall,moon,single_face_wall_4course_v1|moon,1,0,0,0.0,0.0,0.5,12.0,12.0,0.20182865546167544,0.21536651930946207,0.00015924996405126507,0.018654392598809258,1.0,1.0,1.0,0.0,0.0,1.0
batch_runs,20260626_low_release_wall_master_v1_c03_strict_4course,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260626_low_release_wall_master_v1_c03_strict_4course,20260626,1782456271.0325184,single_face_wall_4course_v1,statics_wall,moon,single_face_wall_4course_v1|moon,2,0,0,0.0,0.0,0.8,16.0,4.0,0.33500399965779015,0.148880731331283,0.49794006237910265,0.244008017899421,1.0,1.0,1.0,0.0,0.0,1.0
batch_runs,20260626_base_support_prior_lowrelease_4course_fastprobe_v1,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260626_base_support_prior_lowrelease_4course_fastprobe_v1,20260626,1782460887.0380814,single_face_wall_4course_v1,statics_wall,moon,single_face_wall_4course_v1|moon,1,0,0,0.0,0.0,0.7692307692307693,10.0,3.0,0.2833705567795426,0.09358538418792789,0.22235186353916866,0.033639799769855205,1.0,1.0,1.0,1.0,0.0,1.0
batch_runs,20260626_no_base_support_prior_lowrelease_4course_fastprobe_v1,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260626_no_base_support_prior_lowrelease_4course_fastprobe_v1,20260626,1782460887.0567455,single_face_wall_4course_v1,statics_wall,moon,single_face_wall_4course_v1|moon,1,0,0,0.0,0.0,0.8571428571428571,12.0,2.0,0.2023456346756662,0.09318403755570212,0.24904422815995045,0.016544865424340336,1.0,1.0,1.0,0.0,0.0,1.0
batch_runs,20260626_low_release_wall_master_v1_c03_flywheel_3to4_closed_loop_eval,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260626_low_release_wall_master_v1_c03_flywheel_3to4_closed_loop_eval,20260626,1782461929.625577,single_face_wall_3course_v1,statics_wall,moon,single_face_wall_3course_v1|moon,2,1,1,0.5,0.5,0.8928571428571429,12.5,1.5,0.25743042422537277,0.07705247089369828,0.1682989492436609,0.021461861359229364,1.0,1.0,1.0,0.0,0.0,1.0
batch_runs,20260626_low_release_wall_master_v1_c03_flywheel_3to4_closed_loop_eval,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260626_low_release_wall_master_v1_c03_flywheel_3to4_closed_loop_eval,20260626,1782461929.625577,single_face_wall_4course_v1,statics_wall,moon,single_face_wall_4course_v1|moon,2,0,0,0.0,0.0,0.59375,9.5,6.5,0.15415351954695095,0.1545924198271098,0.4078229961291307,0.042561656918869054,1.0,1.0,1.0,0.0,0.0,1.0
batch_runs,20260626_base_support_continuity035_lowrelease_4course_fastprobe_v1,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260626_base_support_continuity035_lowrelease_4course_fastprobe_v1,20260626,1782464862.712778,single_face_wall_4course_v1,statics_wall,moon,single_face_wall_4course_v1|moon,1,0,0,0.0,0.0,0.875,14.0,2.0,0.33421023622254137,0.07597077281704502,0.1764584006459679,0.02363630858546368,1.0,1.0,1.0,1.0,1.0,1.0
batch_runs,20260626_base_support_continuity_lowrelease_4course_fastprobe_v1,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260626_base_support_continuity_lowrelease_4course_fastprobe_v1,20260626,1782464862.9143941,single_face_wall_4course_v1,statics_wall,moon,single_face_wall_4course_v1|moon,1,0,0,0.0,0.0,0.6111111111111112,11.0,7.0,0.18138780123304066,0.17324347969482695,0.3229452797755711,0.4441662782579474,1.0,1.0,1.0,1.0,1.0,1.0
batch_runs,20260626_base_support_continuity035_longsettle_4course_probe_v1,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260626_base_support_continuity035_longsettle_4course_probe_v1,20260626,1782466768.3639345,single_face_wall_4course_v1,statics_wall,moon,single_face_wall_4course_v1|moon,1,0,0,0.0,0.0,0.8,12.0,3.0,0.32396994613329194,0.10584231642316262,0.2368568993122333,0.057059330568742773,1.0,1.0,1.0,1.0,1.0,1.0
batch_runs,20260626_low_release_wall_master_v1_c04_strict_4course,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260626_low_release_wall_master_v1_c04_strict_4course,20260626,1782469262.3153336,single_face_wall_4course_v1,statics_wall,moon,single_face_wall_4course_v1|moon,2,0,0,0.0,0.0,0.9615384615384616,12.5,0.5,0.24874383112763265,0.03793341852601139,0.07746849576372783,0.06586716479663439,1.0,1.0,1.0,0.0,0.0,1.0
batch_runs,20260626_low_release_wall_master_v1_c04_flywheel_3to4_collect_exploit_00_seed206244636,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260626_low_release_wall_master_v1_c04_flywheel_3to4_collect_exploit_00_seed206244636,20260626,1782473185.4639926,single_face_wall_3course_v1,statics_wall,moon,single_face_wall_3course_v1|moon,1,0,1,0.0,1.0,1.0,15.0,0.0,0.26164164587178906,0.029857122999175624,0.06241979676685632,0.8326676532883666,1.0,1.0,1.0,0.0,0.0,1.0
batch_runs,20260626_low_release_wall_master_v1_c04_flywheel_3to4_collect_exploit_00_seed206244636,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260626_low_release_wall_master_v1_c04_flywheel_3to4_collect_exploit_00_seed206244636,20260626,1782473185.4639926,single_face_wall_4course_v1,statics_wall,moon,single_face_wall_4course_v1|moon,1,0,0,0.0,0.0,0.4166666666666667,10.0,14.0,0.17249609361148857,0.19032118567606401,0.3991122696973565,1.1041907115949219,1.0,1.0,1.0,0.0,0.0,1.0
batch_runs,20260626_low_release_wall_master_v1_c04_flywheel_3to4_closed_loop_eval,D:\MoonStack\experiments\moon_rock_stack\batch_runs\20260626_low_release_wall_master_v1_c04_flywheel_3to4_closed_loop_eval,20260626,1782478924.1173422,single_face_wall_3course_v1,statics_wall,moon,single_face_wall_3course_v1|moon,2,0,0,0.0,0.0,0.8095238095238095,8.5,2.0,0.18843875251144274,0.08709718358286346,0.11452178972535237,0.013572661611911042,1.0,1.0,1.0,0.0,0.0,1.0
