settled_x,settled_y,settled_z,target_error_xy_m,target_x_error_m,target_y_error_m,radial_distance_m,support_overlap,support_contact_count,support_balance_error_m,bearing_pressure_proxy,placed_disturbance_xy_m,velocity_inf_norm_after_place,height_gain_m,candidate_id,candidate_score,placed_x,placed_y,placed_z,quat_w,quat_x,quat_y,quat_z,assignment_fallback_attempt,assignment_candidate_count,assignment_candidate_rock_index,assignment_selected_primary,gravity,trial,strategy,target_name,rock_index,slot_id,course,role,target_x,target_y,cluster_label,source_kind,assignment_tried_count,best_rejected_rock_index,best_rejected_score,placement_skipped,skip_reason
0.3601496051543833,0.010572818570955923,0.04965827915872018,0.012231195202806985,0.006149605154383342,0.010572818570955923,0.36030476347863144,1.0,1.0,0.0,3.4380649347927035,0.0018362372996444014,6.61616403474942,0.10800397004706591,3,19.1536803829924,0.3498631001236567,-0.005249672984751171,0.11034569088834573,-0.6049457188221227,-0.02005324594354569,-0.020822995510406547,0.7957417592811669,0,6,229,1,moon,0,wall_bonded,single_face_wall_4course_v1,229,6,0,base,0.354,0.0,wedge_or_broad_clast,buttress_clast,,,,,
-0.2675770169848963,-0.036209584104009956,0.13858255518259163,0.05033556384585511,0.027422983015103708,0.042209584104009955,0.2700159143449157,0.26794172914776015,2.0,0.030315085880808623,5.602121488488734,0.0480902009822456,0.06553758509385099,0.07779365951895624,1,-0.0807382372578215,-0.2898023935367942,0.0027500191289658105,0.2530907194961741,0.8561269580167891,-0.03677104155062729,0.03799985766528757,0.514053045003742,0,6,364,1,moon,0,wall_bonded,single_face_wall_4course_v1,364,7,1,middle,-0.295,0.006,compact_block_clast_4,compact_block_clast,,,,,
-0.10042397921006654,0.17702243322210345,0.05696790441913288,0.18738345611400478,0.07657602078993345,0.17102243322210345,0.2035237515973454,0.0,0.0,0.19642479572222635,26.76116813213856,0.0167425270901761,0.03284201074812824,-0.02155781753604112,1,1.7641632092088362,-0.17239789078543458,0.0024086813599523645,0.2644946493243039,-0.15067218280990502,-0.00659541095434091,0.05601689553543805,0.9869734045536455,2,6,8,0,moon,0,wall_bonded,single_face_wall_4course_v1,-1,8,1,middle,-0.177,0.006,skipped,skipped,6,8,1.7641632092088362,1,assignment_gate_no_feasible_fallback
-0.06333335506355436,0.009533071210752588,0.15909395840070414,0.005591114225901759,0.004333355063554367,0.0035330712107525877,0.0640468056214791,0.5930857795354112,2.0,0.03304505650095865,2.5628380763351206,0.017305357010591788,0.034999874341002435,0.07636440564611241,5,-1.4675569773333887,-0.059768426783475985,0.008973910742782767,0.2602908185248861,0.7321787887731286,-0.0059594059982776525,-0.041524525934824585,0.679819402853986,1,6,211,0,moon,0,wall_bonded,single_face_wall_4course_v1,211,9,1,middle,-0.059,0.006,compact_block_clast_4,equant_clast,,,,,
0.05628921371017733,0.0014900104026266323,0.16748799263078343,0.005261973819538303,0.0027107862898226656,0.004509989597373368,0.05630893100663474,0.4806790815274362,2.0,0.03277656115404782,3.0344052934418557,0.0023743656955632266,0.21588875679111055,0.08176795186658592,0,-0.6129821830554603,0.059,0.006,0.2661392393245504,0.5158636011258694,0.0024008082301285494,-0.05901393684836753,0.8546322813999885,0,6,412,1,moon,0,wall_bonded,single_face_wall_4course_v1,412,10,1,middle,0.059,0.006,compact_block_clast_4,compact_block_clast,,,,,
0.25280365362800405,0.02968855976709024,0.13121874630404284,0.0794187746518002,0.07580365362800406,0.023688559767090236,0.2545409551893603,0.2278945755515457,2.0,0.10382916226488773,6.091992302320631,0.0007085926510206213,0.03367815623533892,0.05328996642371003,4,0.1859311191671705,0.17962215799151765,0.010641678431653173,0.27393050020841514,-0.7245892449985292,0.0032234045115472057,0.0014908999053839713,0.6891718311954491,0,6,352,1,moon,0,wall_bonded,single_face_wall_4course_v1,352,11,1,middle,0.177,0.006,compact_block_clast_4,compact_block_clast,,,,,
0.4457035532498456,-0.10445876102795498,0.04940967313243674,0.18684940152422197,0.15070355324984563,0.11045876102795499,0.4577808319873533,0.0008189796614662681,0.0,0.22527809702827611,26.026133123022586,0.005190495931088489,0.05067658968551869,-0.03676118236339097,1,1.814581774703607,0.29326814011750973,0.005879473581060983,0.26568842459292025,0.5639743384939497,-0.0016659465138445266,0.01288584766819311,0.8256900902108472,4,6,197,0,moon,0,wall_bonded,single_face_wall_4course_v1,-1,12,1,middle,0.295,0.006,skipped,skipped,5,197,1.814581774703607,1,assignment_gate_no_feasible_fallback
-0.28955828255400773,0.12122839479179447,0.05574664325628863,0.12734471614503182,0.005441717445992256,0.12722839479179446,0.31391132935818317,0.0,0.0,0.14862641306601598,27.799242551675295,0.003632471026062769,0.046109834818627154,-0.08645049902469774,0,1.3438566880593295,-0.295,-0.006,0.3272697919167356,0.39514099376828327,-0.011575440007872424,-0.0200286631785605,0.9183291658679461,3,6,147,0,moon,0,wall_bonded,single_face_wall_4course_v1,-1,13,2,middle,-0.295,-0.006,skipped,skipped,5,147,1.3438566880593295,1,assignment_gate_no_feasible_fallback
-0.17109124978555054,-0.004014191806332125,0.21678000705276018,0.006233519333313636,0.005908750214449449,0.0019858081936678755,0.17113833436445405,0.8759003853601518,3.0,0.014614471981822568,1.9654916047906146,0.0012855865413233165,0.03293644569262992,0.05802623173093352,4,-2.220103475664038,-0.183685886739524,-0.004730287721648457,0.33699540724987603,-0.43017870840843975,-0.016708917775879212,0.011944688304509544,0.9025100638331485,0,6,415,1,moon,0,wall_bonded,single_face_wall_4course_v1,415,14,2,middle,-0.177,-0.006,compact_block_clast_4,equant_clast,,,,,
-0.0242038801042744,-0.02109066277576694,0.256628974546906,0.037927536998988334,0.0347961198957256,0.01509066277576694,0.03210364260365498,0.6133417121948778,3.0,0.05625357507542957,2.5088348781925816,0.005780909845913141,0.0445662219250248,0.09191584632051103,4,-1.1774813101792834,-0.05251769006903861,-0.0031414097544224303,0.35068205559552484,-0.978924458505956,-0.015196529111629505,-0.03683465537171912,0.20029772391474415,2,6,8,0,moon,0,wall_bonded,single_face_wall_4course_v1,8,15,2,middle,-0.059,-0.006,compact_block_clast_4,course_block_clast,,,,,
