index,source_kind,seed,volume,surface_area,bbox_x,bbox_y,bbox_z,elongation,flatness,sphericity,roughness,angularity,spike_score,compactness,stability_score,mass,major_face_count,largest_face_area_ratio,top3_face_area_ratio,face_area_entropy,normal_concentration,support_face_count,support_face_area_ratio,opposing_face_pair_count,opposing_face_area_ratio,face_planarity,support_plane_quality,cluster_id,cluster_label
32,interlock_block_clast,795891755,0.001227303149139605,0.05993821916024852,0.16282400961234972,0.1320350003521658,0.12831337546680732,1.23318823931581,1.0290041850416538,0.9248717655104164,0.08863909607284493,0.232400498985147,0.15000917321990204,0.4449102410352502,1.2076613794375795,3.190988187762973,12.0,0.06506165834407118,0.18861161576620736,0.9938657966700395,0.05174409284185788,1.0,0.06506165834407118,4.0,0.05555051663726939,0.9999999999999999,0.13012331668814234,2,multi_facet_clast_3
33,cap_block_clast,106318455,0.0008975372202783871,0.04939048530815857,0.15525364112248466,0.12118242967910409,0.10218477586118,1.2811563651067444,1.1859147182916248,0.9110505527877552,0.13644108913573147,0.23167403232580244,0.12005712978388483,0.466858016722209,1.6415402379658213,2.3335967727238067,10.0,0.06589788661479776,0.18566351015296892,0.995236890079254,0.051414265670082365,1.0,0.06589788661479776,2.0,0.05436174195914669,1.0,0.10982981102466292,7,multi_facet_clast_8
34,equant_clast,978368991,0.0007926093350749178,0.04440487871909754,0.1318648091707935,0.1214015439889631,0.11074676655365137,1.0861872496677771,1.0962084742234892,0.9327377591446988,0.0680362659707797,0.23185972423322393,0.09522165902962443,0.44706946368795186,1.2174484156401844,2.060784271194786,10.0,0.06574662795877945,0.18391464231451007,0.9968662815017374,0.05094353917338718,1.0,0.06574662795877945,1.0,0.05103214960753316,0.9999999999999997,0.08766217061170589,9,multi_facet_clast_10
35,chock_clast,732989464,0.0009712384526515131,0.05168820651341143,0.15215883746670444,0.12142398115310002,0.11793260500862776,1.2531201499220466,1.0296048420554844,0.9175785237704256,0.11491065348183177,0.23205973946007008,0.14000007013059013,0.4457489481887717,1.2189253417968813,2.525219976893934,8.0,0.06685615435777334,0.19922975279149485,0.9919829719242523,0.0524173731052633,1.0,0.06685615435777334,2.0,0.062313175283611175,1.0,0.11142692392962222,7,multi_facet_clast_8
36,bearing_block_clast,783539472,0.0023361632240591077,0.09265215780940131,0.19194471028291088,0.18750169552565754,0.14293589685591862,1.0236958644283052,1.3117887084352355,0.9189616226742265,0.0955942618906019,0.23205768078334835,0.14000000064928653,0.4541303472483554,1.6188108266020051,6.07402438255368,10.0,0.061991128561979,0.17879846428878476,0.9976573818524742,0.050707565968830644,1.0,0.061991128561979,4.0,0.056575913729263745,0.9999999999999999,0.12398225712395798,4,multi_facet_clast_5
37,buttress_clast,1812842019,0.0013341324389995021,0.06335938910120964,0.16592094730562953,0.13563392737931135,0.1213774946550154,1.2232997341558802,1.1174553220497443,0.9249944052470908,0.0883676363961246,0.2324972306845957,0.15000000199897112,0.4884175032017908,1.4129679917539986,3.4687443413987054,8.0,0.07163239284322435,0.19743405138458353,0.9960973768641422,0.05123454852053519,1.0,0.07163239284322435,0.0,0.0,1.0000000000000002,0.07163239284322437,8,multi_facet_clast_9
38,bearing_block_clast,811714239,0.00299319776472781,0.10869720776400482,0.20887701382990664,0.19652802425375598,0.15886351949751792,1.0628357692142965,1.2370871857514558,0.924036964259472,0.07340124821616616,0.232650080646227,0.10099650728363696,0.458982465278056,1.502990111417885,7.782314188292307,9.0,0.06843188980470526,0.19344736266986354,0.9953471653470478,0.05142268107879154,1.0,0.06843188980470526,2.0,0.05820228402564278,1.0,0.11405314967450875,4,multi_facet_clast_5
39,course_block_clast,732332394,0.0006444488558365768,0.03865152745290155,0.11949364254543828,0.10026116415201468,0.11158358387071281,1.070889089598435,1.1129292664259436,0.9334902104565703,0.06021018809527825,0.23211253259708806,0.1300000177096552,0.48207055770133544,1.2381959751320446,1.6755670251750996,10.0,0.06050120299699493,0.17568891051823704,0.9978875182360943,0.05062731499030178,1.0,0.06050120299699493,2.0,0.05024257294024099,1.0000000000000002,0.1008353383283249,9,multi_facet_clast_10
40,compact_block_clast,1694579001,0.001541121079023975,0.06881377546907244,0.14494750621471064,0.15069369709082028,0.14495626334604914,1.0395804473179222,1.0000604158813573,0.9376337806171575,0.03276283511223544,0.23216500776273277,0.04873379460757543,0.48673652769248177,0.9748635288788534,4.006914805462335,11.0,0.05500115874262491,0.16285894585017877,0.999484387241942,0.05015367485319058,1.0,0.05500115874262491,3.0,0.05110578703940016,1.0,0.11000231748524981,6,multi_facet_clast_7
41,wall_block_clast,1371284585,0.0005007376362870546,0.033606041562181874,0.12262969507966046,0.0771115240159838,0.10684532441519802,1.1477310378423748,1.385594770413965,0.9074170201617006,0.09209261087120728,0.23256057013112802,0.1300000004449433,0.49560967745553386,1.9994912978874646,1.301917854346342,9.0,0.1245255336804672,0.2748966330096312,0.9771993433368441,0.06095245643304907,1.0,0.1245255336804672,1.0,0.07422954096617343,0.9995101695615356,0.16595271637827264,3,multi_facet_clast_4
42,tie_bridge_clast,189065089,0.0007716560670183434,0.04445631945025313,0.14634478410529184,0.10093882107292865,0.1086872841757389,1.346475672983637,1.0767639548436172,0.9151658449693346,0.10622218974144232,0.23372815285529613,0.130000001059968,0.4806285465649379,1.4286943675146369,2.006305774247693,11.0,0.07352306835088389,0.20452425698017085,0.9901379861025892,0.052883900669511166,1.0,0.07352306835088389,4.0,0.06207237752378865,0.9999999999999999,0.14704613670176775,0,multi_facet_clast
